ID,UnitID,OrgID,SiteID,SampleType,FeatureID,ShapeType,SherdNumber,Weight,SherdSize,VesselPartition,VesselFunctional,VesselBaseType,HandleNumber,TypeLip,TypeRim,TypeNeck,TypeNeckShoulder,TypeBodyUpper,TypeBodyTransition,TypeBodyLower,TypeBaseExterior,TypeBaseInterior,ThicknessLip,ThicknessRim,ThicknessNeck,ThicknessNeckShoulder,ThicknessBodyUpper,ThicknessBodyTransition,ThicknessLowerBody,ThicknessBaseExterior,R1,H1,H3,H4,H6,R2,R3,R4,R5,HandleForm,HandleThickness,Decorated,DecoratedTechA,DecoratedTechEleA,DecoratedTechPosA,DecoratedTechEncA,DecoratedTechB,DecoratedTechEleB,DecoratedTechPosB,DecoratedTechEncB,DecoratedTechC,DecoratedTechEleC,DecoratedTechPosC,DecoratedTechEncC,DecoratedMotif,DecoratedMotifPos,DecoratedMotifGroup,DecoratedMotifsEncr,DecoratedPatternGroup,DecoratedPatternGroupPos,DecoratedPatternGroupEnc,Firing,Firing_general,Inclusions,InclusionsSorting,InclusionsSize,InclusionsVisible,SurfaceExterior,ColorExterior,SurfaceInterior,ColorInterior,SpecialistTextile,SpecialistTextileType,Forming,FiringSecondary
3379,CZE_SF_156,570,16,selected finds,"CZE: HAXIV, 44AB, 570",handle,1,7,2x2cm < x ≤ 3x3 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,H001,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
3382,CZE_SF_159,32,16,selected finds,"CZE: HAIII, 56A, 32",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST001,EC007,IST001,IC007,0,NA,,
3384,CZE_SF_161,36,16,selected finds,"CZE: HAIII, 65B, 36",base,1,9,2x2cm < x ≤ 3x3 cm,,,B003,,NA,NA,NA,NA,NA,NA,NA,NA,BI002,,,,,,,7,8,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST001,IC016,0,NA,,SF001
3386,CZE_SF_163,43,16,selected finds,"CZE: HAIV, 25CD, 43",rim,1,13,3x3cm < x ≤ 4x4 cm,,,,,LP010,RM002,NA,NA,NA,NA,NA,NA,NA,7,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G001,SZ003,1,EST017,EC007,IST001,IC007,0,NA,,
3389,CZE_SF_166,31,16,selected finds,"CZE: HAIII, Ar 55CD, 10",rim,1,16,4x4cm < x ≤ 5x5 cm,,,,,LP022,RM001,NA,NA,NA,NA,NA,NA,NA,11,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,SF002
3390,CZE_SF_167,31,16,selected finds,"CZE: HAIII, Ar 55CD, 10",rim,1,1,1x1cm < x ≤ 2x2 cm,,,,,LP038,RM002,NA,NA,NA,NA,NA,NA,NA,8,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST001,EC001,IST001,IC001,0,NA,,SF001
3391,CZE_SF_168,31,16,selected finds,"CZE: HAIII, Ar 55CD, 10",handle,1,16,3x3cm < x ≤ 4x4 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3392,CZE_SF_169,31,16,selected finds,"CZE: HAIII, Ar 55CD, 10",base,1,56,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI002,,,,,,,12,20,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G001,SZ003,1,EST017,EC001,IST001,IC007,0,NA,,SF001
3406,CZE_SF_183,35,16,selected finds,"CZE: HAIII, 55D, 19, 35",base,1,33,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,LB003,BE003,BI002,,,,,,,10,18,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ004,1,EST001,EC007,IST001,IC002,0,NA,,SF001
3408,CZE_SF_185,564,16,selected finds,"CZE: HAXIV, 32B",base,1,21,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE001,BI002,,,,,,,8,12,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3409,CZE_SF_186,540,16,selected finds,"CZE: HAIV, 8CD",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,6,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,SF002
3411,CZE_SF_188,543,16,selected finds,"CZE: HAIV, 28AB",rim,1,1,1x1cm < x ≤ 2x2 cm,,,,,LP003,NA,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ001,0,EST001,EC007,IST001,IC007,0,NA,,
3417,CZE_SF_194,567,16,selected finds,"CZE: HAXIV, 22AC, 541",rim,1,18,3x3cm < x ≤ 4x4 cm,,8,,,LP020,RM002,NA,NA,NA,NA,NA,NA,NA,13,13,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ003,0,EST001,EC016,IST001,IC015,0,NA,,
3420,CZE_SF_197,551,16,selected finds,"CZE: HAX, 98CD",rim,1,9,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM001,NA,NA,NA,NA,NA,NA,NA,9,10,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
3430,CZE_SF_207,311,16,selected finds,CZE: hałda-2,rim,1,22,3x3cm < x ≤ 4x4 cm,,8,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,16,16,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3433,CZE_SF_210,311,16,selected finds,CZE: hałda-2,rim,1,3,2x2cm < x ≤ 3x3 cm,,,,,LP031,RM001,NA,NA,NA,NA,NA,NA,NA,6,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,
3435,CZE_SF_212,311,16,selected finds,CZE: hałda-2,rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP041,RM001,NA,NA,NA,NA,NA,NA,NA,6,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST001,EC007,IST002,IC007,0,NA,,
3437,CZE_SF_214,311,16,selected finds,CZE: hałda-2,body,1,4,2x2cm < x ≤ 3x3 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,6,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G003,SZ001,0,EST002,EC016,IST002,IC007,0,NA,,
3439,CZE_SF_216,311,16,selected finds,CZE: hałda-2,body,1,10,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,UB003,BT008,LB003,NA,NA,,,,,7,12,6,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ003,0,EST002,EC007,IST003,IC007,0,NA,,
3445,CZE_SF_222,181,16,selected finds,"CZE: HAIII, Ar 79AB",rim,1,37,5x5cm < x ≤ 6x6 cm,1,4,,,LP008,RM008,NA,NA,NA,NA,LB001,NA,NA,12,10,,,,,10,,270,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004; I010,G002,SZ002,1,EST003,EC007,IST003,IC007,0,NA,,
3449,CZE_SF_226,175,16,selected finds,"CZE: HAIII, Ar 70C, 178",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,6,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,1,EST002,EC007,IST002,IC016,0,NA,,
3453,CZE_SF_230,180,16,selected finds,"CZE: HAIII, Ar 70CD, 180",base,1,13,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,LB001,BE001,BI002,,,,,,,4,10,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G003,SZ001,0,EST001,EC001,IST001,IC007,0,NA,,
3456,CZE_SF_233,178,16,selected finds,"CZE: HAIII, Ar 69CD",base,1,12,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,NA,,,,,,,,10,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G001,SZ003,1,EST001,EC001,IST001,IC007,0,NA,,SF001
3461,CZE_SF_238,164,16,selected finds,"CZE: HAIII, Ar 60A-50C, 139",base,1,16,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI002,,,,,,,,9,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,1,EST001,EC001,IST001,IC007,0,NA,,
3462,CZE_SF_239,164,16,selected finds,"CZE: HAIII, Ar 60A-50C, 139",rim,1,13,3x3cm < x ≤ 4x4 cm,1,4,,,NA,RM008,NA,NA,NA,NA,NA,NA,NA,9,10,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC002,IST001,IC016,0,NA,,
3467,CZE_SF_244,177,16,selected finds,"CZE: HAIII, Ar 79",body,1,4,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,11,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST001,IC001,0,NA,,SF001
3468,CZE_SF_245,179,16,selected finds,"CZE: HAIII, 70AB",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP025,RM002,NA,NA,NA,NA,NA,NA,NA,5,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,
3474,CZE_SF_251,454,16,selected finds,"CZE: HAV, Ar 30D, 454",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP048,RM001,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST002,IC001,0,NA,,
3475,CZE_SF_252,450,16,selected finds,"CZE: HXIV, Ar 34CD",rim,1,4,1x1cm < x ≤ 2x2 cm,,,,,LP034,RM001,NA,NA,NA,NA,NA,NA,NA,6,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I003,G002,SZ002,0,EST001,EC007,IST002,IC015,0,NA,,
3482,CZE_SF_259,446,16,selected finds,"CZE: HIII, Ar 14ABCD, 475",base,1,13,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,LB003,BE003,BI002,,,,,,,6,11,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC007,0,NA,,
3484,CZE_SF_261,459,16,selected finds,"CZE: HAXIV, 44CD",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP001,RM001,NA,NA,NA,NA,NA,NA,NA,8,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G003,SZ001,0,EST001,EC007,IST001,IC007,0,NA,,
3486,CZE_SF_263,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",base,1,86,8x8cm < x ≤ 9x9 cm,,7,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI001,,,,,,,5,7,,,,,,,,90,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004; I010,G003,SZ003,0,EST002,EC007,IST002,IC007,0,NA,,
3487,CZE_SF_264,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",body,1,59,9x9cm < x ≤ 10x10 cm,3,8,,,NA,NA,NA,NA,UB002,BT001,NA,NA,NA,,,,,9,7,,,,,,,,,320,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3489,CZE_SF_266,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",rim,1,14,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM002,NA,NA,NA,NA,NA,NA,NA,8,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,SF001
3490,CZE_SF_267,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",base,1,54,5x5cm < x ≤ 6x6 cm,,8,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI002,,,,,,,11,14,,,,,,,,160,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC007,0,NA,,SF001
3491,CZE_SF_268,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",rim,1,15,6x6cm < x ≤ 7x7 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,140,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
3494,CZE_SF_271,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",rim,1,36,7x7cm < x ≤ 8x8 cm,,,,,LP049,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,180,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3495,CZE_SF_272,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",base,1,7,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,NA,,,,,,,5,10,,,,,,,,80,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
3498,CZE_SF_275,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",rim,1,19,5x5cm < x ≤ 6x6 cm,,,,,LP002,RM002,NA,NA,NA,NA,NA,NA,NA,8,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3502,CZE_SF_279,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",rim,1,5,2x2cm < x ≤ 3x3 cm,,,,,LP002,RM002,NA,NA,NA,NA,NA,NA,NA,8,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,SF002
3505,CZE_SF_282,447,16,selected finds,"CZE: HAIII, 44A, 471",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP020,RM001,NA,NA,NA,NA,NA,NA,NA,7,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,SF002
3506,CZE_SF_283,447,16,selected finds,"CZE: HAIII, 44A, 471",rim,1,2,2x2cm < x ≤ 3x3 cm,,,,,LP002,RM001,NA,NA,NA,NA,NA,NA,NA,4,4,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ004,1,EST002,EC007,IST002,IC007,0,NA,,
3507,CZE_SF_284,447,16,selected finds,"CZE: HAIII, 44A, 471",rim,1,7,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004; I006,G001,SZ004,1,EST002,EC007,IST002,IC007,0,NA,,
3509,CZE_SF_286,447,16,selected finds,"CZE: HAIII, 44A, 471",body,1,10,4x4cm < x ≤ 5x5 cm,,,,2,NA,NA,NA,NS001,UB002,BT001,LB002,NA,NA,,,,5,3,3,2,,,,,,,,190,,,H002,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
3521,CZE_SF_298,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,M002,
3528,CZE_SF_305,444,16,matching sherds,"CZE: HAIII, 14AB",rim,2,20,6x6cm < x ≤ 7x7 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,4,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,
3529,CZE_SF_306,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,20,3x3cm < x ≤ 4x4 cm,,,,,LP019,RM002,NA,NA,NA,NA,NA,NA,NA,7,10,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST001,IC001,0,NA,M002,
3530,CZE_SF_307,444,16,selected finds,"CZE: HAIII, 14AB",base,1,88,9x9cm < x ≤ 10x10 cm,,,,,NA,NA,NA,NA,NA,NA,LB002,BE002,BI002,,,,,,,7,8,,,,,,,,80,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,M001; M002,
3531,CZE_SF_308,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,15,2x2cm < x ≤ 3x3 cm,,,,,LP005,RM001,NA,NA,NA,NA,NA,NA,NA,10,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
3534,CZE_SF_311,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,7,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM001,NA,NA,NA,NA,NA,NA,NA,7,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,M002,
3540,CZE_SF_317,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,15,4x4cm < x ≤ 5x5 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,6,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I002; I004,G002,SZ002,1,EST002,EC007,IST002,IC016,0,NA,M002,
3543,CZE_SF_320,444,16,selected finds,"CZE: HAIII, 14AB",base,1,10,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,NA,,,,,,,8,11,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST001,EC001,IST001,IC001,0,NA,,
3544,CZE_SF_321,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,2,1x1cm < x ≤ 2x2 cm,,,,,LP040,RM002,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,M002,
3547,CZE_SF_324,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,1,1x1cm < x ≤ 2x2 cm,,,,,LP004,RM002,NA,NA,NA,NA,NA,NA,NA,3,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G003,SZ001,0,EST002,EC007,IST002,IC007,0,NA,,
3549,CZE_SF_326,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,6,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM001,NA,NA,NA,NA,NA,NA,NA,6,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC002,IST002,IC002,0,NA,,
3550,CZE_SF_327,444,16,selected finds,"CZE: HAIII, 14AB",rim,1,11,3x3cm < x ≤ 4x4 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,6,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G001,SZ004,1,EST017,EC016,IST002,IC016,0,NA,,
3564,CZE_SF_341,444,16,selected finds,"CZE: HAIII, 14AB",body,1,9,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,BT004,LB002,NA,NA,,,,,7,8,8,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC001,IST002,IC001,0,NA,,
3567,CZE_SF_344,444,16,selected finds,"CZE: HAIII, 14AB",body,1,2,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,BT001,NA,NA,NA,,,,,5,6,5,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F005,reduced_incomplete,I004,G002,SZ002,0,EST002,EC007,IST002,IC007,0,NA,,
